status,task,seed,cv,n_train,n_test,n_features,stacking_test_rmse,raw_ridge_test_rmse,selected_base_alpha_json,base_cv_rmse_json,selected_meta_alpha,meta_cv_rmse,operator_names_json,fit_time_s,wall_s,folded_test_rmse
ok,DIESEL_bp50_246_b-a,2,5,113,113,401,2.880749548747412,2.8245999814993974,"[8.964632393772172e-08, 5.100755731996133e-08, 9.39594895478119e-09, 3.041898581558588e-09, 1.7307995402929142e-09, 5.60339002682661e-10, 8.964632393772172e-08, 8.964632393772172e-08, 9.39594895478119e-09]","[2.7801657739512193, 2.7022419245238023, 2.7636460821528006, 2.8191600020788323, 2.792027724455857, 3.274621011018481, 2.7640894051910836, 2.8159686052918396, 3.0875991718074207]",368.027140597396,2.7792168552214034,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",0.12795854700016207,0.1485619230006705,2.8123496208939853
ok,DIESEL_bp50_246_hla-b,0,5,133,113,401,2.53243632393585,2.5612353293688064,"[1.1276677096345889e-07, 6.416278193070726e-08, 1.181923337430147e-08, 3.826426623795428e-09, 2.1771854859264767e-09, 7.048545573525775e-10, 1.1276677096345889e-07, 1.9818879809884598e-07, 1.181923337430147e-08]","[3.2516238629275223, 3.2523488652130346, 3.251869359200346, 3.3529802549391867, 3.363475825282922, 3.8104950619971176, 3.229954365568093, 3.278265149857115, 3.4819572249211093]",115.05678895243916,3.227444556507559,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",0.13091130500106374,0.16250045200285967,2.560007505636261
ok,DIESEL_bp50_246_hla-b,1,5,133,113,401,2.5857246955515416,2.8242373557066665,"[6.724985446547718e-09, 1.181923337430147e-08, 2.077242823297316e-08, 7.048545573525775e-10, 7.048545573525775e-10, 7.048545573525775e-10, 1.181923337430147e-08, 6.724985446547718e-09, 2.1771854859264767e-09]","[3.3268151147082157, 3.3728694665966676, 3.274068706638012, 3.4743787646282533, 3.4510397055841437, 4.166723214404672, 3.301326556433664, 3.3346668041582768, 3.56220407370276]",208.7521004644346,3.3389473666881635,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",0.1353557250004087,0.15765438100061147,2.75215618399505
ok,DIESEL_bp50_246_hla-b,2,5,133,113,401,2.5100387932360175,2.519817552455992,"[2.077242823297316e-08, 1.181923337430147e-08, 1.181923337430147e-08, 7.048545573525775e-10, 7.048545573525775e-10, 7.048545573525775e-10, 2.077242823297316e-08, 3.650776332348399e-08, 6.724985446547718e-09]","[3.0438639719986633, 2.983702852185475, 3.176585478241808, 3.1001843002021015, 3.1301947609309613, 3.773531003681069, 2.9948918295818574, 3.094934422102684, 3.3010025754383663]",618.336003791858,3.0669545049273954,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",0.15877065200038487,0.1808742479988723,2.558528315833483
ok,DIESEL_bp50_246_hlb-a,0,5,133,113,401,2.832155196831236,2.919269159580649,"[1.8771833228330265e-08, 3.2991696346792683e-08, 1.0680921618827338e-08, 1.9675004958774297e-09, 1.9675004958774297e-09, 6.369699320875844e-10, 1.8771833228330265e-08, 3.2991696346792683e-08, 1.9675004958774297e-09]","[2.962572455626642, 2.963450626230368, 3.0670305399554265, 2.96601003867658, 2.941294367131435, 3.4249043285567105, 2.8813956994491505, 3.0015861814194182, 2.924424278174784]",0.8978188131419853,2.8171577576061333,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",0.12674085300022853,0.15183157999854302,2.901340817722118
ok,DIESEL_bp50_246_hlb-a,1,5,133,113,401,2.902748988683488,2.8088680970488045,"[1.0190618999772001e-07, 3.2991696346792683e-08, 1.0680921618827338e-08, 6.369699320875844e-10, 1.1194814233569655e-09, 6.369699320875844e-10, 1.0190618999772001e-07, 1.7910121165946418e-07, 1.8771833228330265e-08]","[3.252372293472175, 3.0591897644467996, 3.0023866579316008, 3.2508318397547833, 3.0776577264028986, 4.081747699639878, 3.224745743108999, 3.3411184787836286, 3.593339114510583]",144.42647688430017,3.0016652958567205,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",0.1237286240029789,0.1435694780011545,3.019815543935496
ok,DIESEL_bp50_246_hlb-a,2,5,133,113,401,2.77954441292432,2.8256403719144716,"[5.798325686147121e-08, 3.2991696346792683e-08, 3.2991696346792683e-08, 1.1194814233569655e-09, 1.9675004958774297e-09, 6.369699320875844e-10, 5.798325686147121e-08, 3.2991696346792683e-08, 3.4579030259116564e-09]","[2.8954218667315104, 2.8712963150269237, 3.2452295987729953, 2.821803368310836, 2.890817520167316, 3.3293765012868213, 2.8305922726759882, 2.91653770598177, 2.95860667154771]",4147.9716475309215,2.9212290022241163,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",0.14121425099801854,0.16632953099906445,2.8883859595467136
ok,Fv_Fm_grp70_30,0,5,351,167,2177,0.030744695940884796,0.03103980484518308,"[257.88694477038115, 453.239045445286, 453.239045445286, 0.5218573517208133, 0.5218573517208133, 0.16894910196033885, 146.73421663763114, 146.73421663763114, 15.379405968780013]","[0.036761958295057885, 0.03699956166666446, 0.03706767540661855, 0.03624579694668374, 0.036397371955753426, 0.03734750637262419, 0.03671468291855084, 0.036654894542794574, 0.037261243549052095]",0.04562265158999854,0.036730299833674186,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",2.122307120000187,2.264783084003284,0.0305324550364034
ok,Fv_Fm_grp70_30,1,5,351,167,2177,0.02984181242447882,0.031031651854495402,"[453.239045445286, 796.5724379691345, 4.979017385768153, 0.917169840307914, 0.16894910196033885, 0.16894910196033885, 257.88694477038115, 257.88694477038115, 15.379405968780013]","[0.03549385691559839, 0.03567532312814795, 0.03544518500567158, 0.03495696711521511, 0.03493032172181877, 0.035687470971189475, 0.03545942042022894, 0.03550055814817539, 0.03574309691637271]",0.08367475749918102,0.035133728558486586,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",2.2001708860007057,2.339779809000902,0.0292548893055931
ok,Fv_Fm_grp70_30,2,5,351,167,2177,0.029913907942265366,0.031031651854495402,"[453.239045445286, 796.5724379691345, 4.979017385768153, 0.16894910196033885, 0.16894910196033885, 0.29692984175497067, 27.029469394086068, 27.029469394086068, 15.379405968780013]","[0.0370660155330699, 0.03722739934458448, 0.03701683887099272, 0.03632457838822747, 0.03643453548613245, 0.0377244900560175, 0.03694209214581783, 0.03677697788350178, 0.03750277466715295]",0.08826450468314553,0.03657647006354552,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",2.17104026999732,2.300783105998562,0.0301070486854635
ok,LMA_spxyG70_30_byCultivar_ASD,0,5,1092,472,2101,0.30078461123424066,0.30299958873138716,"[0.0014224083514935177, 0.0014224083514935177, 0.0014224083514935177, 8.890837259953589e-06, 8.890837259953589e-06, 8.890837259953589e-06, 0.0014224083514935177, 0.0014224083514935177, 8.890837259953589e-06]","[0.28160485665219326, 0.2816150636133435, 0.2816460452179275, 0.2829256271305081, 0.2829744699177173, 0.4109623544014516, 0.2831796549431628, 0.282586517934566, 0.28306102524288884]",17.588464637611935,0.28275910908683805,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",12.085005256998556,12.386268753998593,0.3029995887397175
ok,LMA_spxyG70_30_byCultivar_ASD,1,5,1092,472,2101,0.301178481794352,0.3028223387831104,"[0.0008093312958554895, 0.0008093312958554895, 0.0008093312958554895, 8.890837259953589e-06, 8.890837259953589e-06, 8.890837259953589e-06, 0.0008093312958554895, 0.0008093312958554895, 8.890837259953589e-06]","[0.2808575194229666, 0.28088171331907336, 0.2809512336036249, 0.2820593625601828, 0.2820070940891154, 0.4106142248385057, 0.2827059290447692, 0.28236090001535535, 0.28190779051788645]",3.2409022468194486,0.2816641458563054,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",12.804718510000384,13.09677734700017,0.3028223387901009
ok,LMA_spxyG70_30_byCultivar_ASD,2,5,1092,472,2101,0.3011994096875656,0.3028223387831104,"[0.0008093312958554895, 0.0008093312958554895, 0.0008093312958554895, 8.890837259953589e-06, 8.890837259953589e-06, 8.890837259953589e-06, 0.0008093312958554895, 0.0008093312958554895, 8.890837259953589e-06]","[0.28182872314904445, 0.28183620767153, 0.2818861930890757, 0.282484735944459, 0.28241192913260826, 0.4091553834543694, 0.2835657696976088, 0.28334935714159837, 0.2823001394826277]",0.10985204528574051,0.283268546131327,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",12.959922756999731,13.273445358998288,0.3028223387901009
ok,N_wOutlier,0,5,1220,1207,1154,0.33240439132418836,0.33994465622842196,"[0.00528463961404998, 0.0030068891415587357, 0.0009734675931755807, 0.0001020304170081276, 0.0001020304170081276, 1.069394201494981e-05, 0.0030068891415587357, 0.0030068891415587357, 0.0005538900188759937]","[0.3944216745413927, 0.3841017148718674, 0.38341146613522603, 0.39401675101908606, 0.39531136334769323, 0.4505968556717869, 0.3866431935086041, 0.3836530282598098, 0.4406519090932063]",23.450498631763704,0.38593458440543016,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",12.504087295998033,12.694735553002829,0.3275113610821868
ok,N_wOutlier,1,5,1220,1207,1154,0.3416144464032204,0.3493038345925054,"[0.009287810270221363, 0.00528463961404998, 0.0017108796379579027, 0.00017931954195014944, 0.00017931954195014944, 1.8794716712855368e-05, 0.00528463961404998, 0.00528463961404998, 0.0009734675931755807]","[0.413798021014624, 0.4107250959175618, 0.4043850988202551, 0.4176910079005866, 0.4162886648999725, 0.464758099551851, 0.3909649664230313, 0.3899567985255834, 0.45079597950305506]",40.15055232275346,0.4026723338694844,"[""identity"", ""sg_smooth_w11_p2"", ""sg_smooth_w21_p3"", ""sg_d1_w11_p2"", ""sg_d1_w21_p3"", ""sg_d2_w11_p2"", ""detrend_d1"", ""detrend_d2"", ""fd_d1""]",13.052594467000745,13.25229525600298,0.3422027746817642
