dataset,variant,seed,operator_bank,rmsep,n_components_selected,parsed,skip_reason,selected_op_1,selected_op_2,unique_ops_count,most_frequent_op,selected_op_3,selected_op_4,selected_op_5,selected_op_6,selected_op_7,selected_op_8,selected_op_9,selected_op_10,selected_op_11,selected_op_12,selected_op_13,selected_op_14,selected_op_15
WOOD_Density_402_Olale,AOM-compact-cv3-numpy,1,compact,0.1314028601174139,9.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,,,,,
WOOD_Density_402_Olale,AOM-compact-cv5-numpy,1,compact,0.1306006767446517,8.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,,,,,,
WOOD_Density_402_Olale,ASLS-AOM-compact-cv5-numpy,1,compact,0.1297791056854143,8.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,,,,,,,
Malaria_Oocist_333_Maia,PLS-standard-numpy,1,identity,7953.722591100652,1.0,True,,identity,,1.0,identity,,,,,,,,,,,,,
Malaria_Oocist_333_Maia,AOM-compact-simpls-covariance-numpy,1,compact,8634.838632348134,10.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,,,,
Malaria_Oocist_333_Maia,AOM-default-nipals-adjoint-numpy,1,default,8634.717302626455,9.0,True,,compose(sg_smooth_w21_p2|detrend_d0),compose(sg_smooth_w21_p2|detrend_d0),1.0,compose(sg_smooth_w21_p2|detrend_d0),compose(sg_smooth_w21_p2|detrend_d0),compose(sg_smooth_w21_p2|detrend_d0),compose(sg_smooth_w21_p2|detrend_d0),compose(sg_smooth_w21_p2|detrend_d0),compose(sg_smooth_w21_p2|detrend_d0),compose(sg_smooth_w21_p2|detrend_d0),compose(sg_smooth_w21_p2|detrend_d0),,,,,,
Malaria_Oocist_333_Maia,POP-simpls-covariance-numpy,1,compact,7930.904001931568,1.0,True,,component_3,,1.0,component_3,,,,,,,,,,,,,
Malaria_Oocist_333_Maia,POP-nipals-adjoint-numpy,1,compact,7930.904001931567,1.0,True,,component_3,,1.0,component_3,,,,,,,,,,,,,
Malaria_Oocist_333_Maia,nirs4all-AOM-PLS-default,1,production_default,8634.717302626468,9.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Malaria_Oocist_333_Maia,AOM-compact-cv3-numpy,1,compact,7930.904001931567,1.0,True,,sg_smooth_w21_p3,,1.0,sg_smooth_w21_p3,,,,,,,,,,,,,
Malaria_Oocist_333_Maia,AOM-compact-cv5-numpy,1,compact,7930.904001931567,1.0,True,,sg_smooth_w21_p3,,1.0,sg_smooth_w21_p3,,,,,,,,,,,,,
Malaria_Oocist_333_Maia,ASLS-AOM-compact-cv5-numpy,1,compact,7892.168943164892,1.0,True,,sg_smooth_w21_p3,,1.0,sg_smooth_w21_p3,,,,,,,,,,,,,
ALPINE_P_291_KS,PLS-standard-numpy,1,identity,0.0596920317134281,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
ALPINE_P_291_KS,AOM-compact-simpls-covariance-numpy,1,compact,0.060213937507429,14.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,
ALPINE_P_291_KS,AOM-default-nipals-adjoint-numpy,1,default,0.0673304408295094,15.0,True,,compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),1.0,compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1),compose(nw_g3_s1_d1|detrend_d1)
ALPINE_P_291_KS,POP-simpls-covariance-numpy,1,compact,0.1006903060232505,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
ALPINE_P_291_KS,POP-nipals-adjoint-numpy,1,compact,0.1006903060232505,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
ALPINE_P_291_KS,nirs4all-AOM-PLS-default,1,production_default,0.0673304408295093,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
ALPINE_P_291_KS,AOM-compact-cv3-numpy,1,compact,0.0598845144888808,14.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,
ALPINE_P_291_KS,AOM-compact-cv5-numpy,1,compact,0.0598845144888808,14.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,
ALPINE_P_291_KS,ASLS-AOM-compact-cv5-numpy,1,compact,0.061087339844569,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
Rd25_GTtestSite,PLS-standard-numpy,1,identity,0.2041572375797026,13.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,
Rd25_GTtestSite,AOM-compact-simpls-covariance-numpy,1,compact,0.2038005769093663,13.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,
Rd25_GTtestSite,AOM-default-nipals-adjoint-numpy,1,default,0.2040336712896286,11.0,True,,compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),1.0,compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),compose(sg_d1_w41_p2|detrend_d0),,,,
Rd25_GTtestSite,POP-simpls-covariance-numpy,1,compact,0.2657889924022122,1.0,True,,component_8,,1.0,component_8,,,,,,,,,,,,,
Rd25_GTtestSite,POP-nipals-adjoint-numpy,1,compact,0.2657889924022123,1.0,True,,component_8,,1.0,component_8,,,,,,,,,,,,,
Rd25_GTtestSite,nirs4all-AOM-PLS-default,1,production_default,0.2040336712896289,11.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Rd25_GTtestSite,AOM-compact-cv3-numpy,1,compact,0.1962488561577786,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
Rd25_GTtestSite,AOM-compact-cv5-numpy,1,compact,0.1931221342703242,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
Rd25_GTtestSite,ASLS-AOM-compact-cv5-numpy,1,compact,0.3168263316355039,12.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,,
Rd25_XSBNtestSite,PLS-standard-numpy,1,identity,0.3157744227206732,12.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,,
Rd25_XSBNtestSite,AOM-compact-simpls-covariance-numpy,1,compact,0.27062371996617,14.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,
Rd25_XSBNtestSite,AOM-default-nipals-adjoint-numpy,1,default,0.2636621588493354,14.0,True,,compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),1.0,compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),
Rd25_XSBNtestSite,POP-simpls-covariance-numpy,1,compact,0.388671002161817,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_XSBNtestSite,POP-nipals-adjoint-numpy,1,compact,0.388671002161817,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_XSBNtestSite,nirs4all-AOM-PLS-default,1,production_default,0.2636621588493358,14.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Rd25_XSBNtestSite,AOM-compact-cv3-numpy,1,compact,0.2771013589398868,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
Rd25_XSBNtestSite,AOM-compact-cv5-numpy,1,compact,0.2771013589398868,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
Rd25_XSBNtestSite,ASLS-AOM-compact-cv5-numpy,1,compact,0.2861022544159257,11.0,True,,sg_smooth_w11_p2,sg_smooth_w11_p2,1.0,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,,,,
Rd25_CBtestSite,PLS-standard-numpy,1,identity,0.2287753653898591,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
Rd25_CBtestSite,AOM-compact-simpls-covariance-numpy,1,compact,0.2670693031656749,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
Rd25_CBtestSite,AOM-default-nipals-adjoint-numpy,1,default,0.2472286670389499,15.0,True,,compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),1.0,compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0)
Rd25_CBtestSite,POP-simpls-covariance-numpy,1,compact,0.3628022215573137,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_CBtestSite,POP-nipals-adjoint-numpy,1,compact,0.3628022215573137,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_CBtestSite,nirs4all-AOM-PLS-default,1,production_default,0.2472286670389492,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Rd25_CBtestSite,AOM-compact-cv3-numpy,1,compact,0.2226550474134872,14.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,
Rd25_CBtestSite,AOM-compact-cv5-numpy,1,compact,0.2287746993631377,15.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1
Rd25_CBtestSite,ASLS-AOM-compact-cv5-numpy,1,compact,0.2342556681154853,14.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,
Rd25_spxy70,PLS-standard-numpy,1,identity,0.1785767474579986,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
Rd25_spxy70,AOM-compact-simpls-covariance-numpy,1,compact,0.1830246266464245,13.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,
Rd25_spxy70,AOM-default-nipals-adjoint-numpy,1,default,0.1802349854499945,12.0,True,,compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),1.0,compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),,,
Rd25_spxy70,POP-simpls-covariance-numpy,1,compact,0.258430143425578,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_spxy70,POP-nipals-adjoint-numpy,1,compact,0.258430143425578,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_spxy70,nirs4all-AOM-PLS-default,1,production_default,0.1802349854499947,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Rd25_spxy70,AOM-compact-cv3-numpy,1,compact,0.1797052580985585,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
Rd25_spxy70,AOM-compact-cv5-numpy,1,compact,0.1787522729475134,15.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1
Rd25_spxy70,ASLS-AOM-compact-cv5-numpy,1,compact,0.1863311930096932,13.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,
All_manure_K2O_SPXY_strat_Manure_type,PLS-standard-numpy,1,identity,2.593980584929294,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
All_manure_K2O_SPXY_strat_Manure_type,AOM-compact-simpls-covariance-numpy,1,compact,2.608539791796668,12.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,,
All_manure_K2O_SPXY_strat_Manure_type,AOM-default-nipals-adjoint-numpy,1,default,2.5068585941707453,15.0,True,,compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),1.0,compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0)
All_manure_K2O_SPXY_strat_Manure_type,POP-simpls-covariance-numpy,1,compact,3.584610123294749,2.0,True,,component_9,component_1,2.0,component_9,,,,,,,,,,,,,
All_manure_K2O_SPXY_strat_Manure_type,POP-nipals-adjoint-numpy,1,compact,3.561827301330656,2.0,True,,component_9,component_6,2.0,component_9,,,,,,,,,,,,,
All_manure_K2O_SPXY_strat_Manure_type,nirs4all-AOM-PLS-default,1,production_default,2.5068585941707413,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
All_manure_K2O_SPXY_strat_Manure_type,AOM-compact-cv3-numpy,1,compact,2.485597872909592,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_K2O_SPXY_strat_Manure_type,AOM-compact-cv5-numpy,1,compact,2.542343894585338,13.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,
All_manure_K2O_SPXY_strat_Manure_type,ASLS-AOM-compact-cv5-numpy,1,compact,2.2907590514339287,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_Total_N_SPXY_strat_Manure_type,PLS-standard-numpy,1,identity,1.7433441566374508,12.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,,
All_manure_Total_N_SPXY_strat_Manure_type,AOM-compact-simpls-covariance-numpy,1,compact,1.7313050242229395,12.0,True,,sg_smooth_w11_p2,sg_smooth_w11_p2,1.0,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,,,
All_manure_Total_N_SPXY_strat_Manure_type,AOM-default-nipals-adjoint-numpy,1,default,1.7226059052206846,12.0,True,,sg_smooth_w15_p2,sg_smooth_w15_p2,1.0,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,,,
All_manure_Total_N_SPXY_strat_Manure_type,POP-simpls-covariance-numpy,1,compact,4.067826985791896,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_Total_N_SPXY_strat_Manure_type,POP-nipals-adjoint-numpy,1,compact,4.067826985791897,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_Total_N_SPXY_strat_Manure_type,nirs4all-AOM-PLS-default,1,production_default,1.7226059052206817,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
All_manure_Total_N_SPXY_strat_Manure_type,AOM-compact-cv3-numpy,1,compact,1.7288448293595216,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
All_manure_Total_N_SPXY_strat_Manure_type,AOM-compact-cv5-numpy,1,compact,1.7288448293595216,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
All_manure_Total_N_SPXY_strat_Manure_type,ASLS-AOM-compact-cv5-numpy,1,compact,1.5485802707770282,12.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,,
All_manure_MgO_SPXY_strat_Manure_type,PLS-standard-numpy,1,identity,0.7946789148284632,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
All_manure_MgO_SPXY_strat_Manure_type,AOM-compact-simpls-covariance-numpy,1,compact,0.7946789148284525,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
All_manure_MgO_SPXY_strat_Manure_type,AOM-default-nipals-adjoint-numpy,1,default,0.7168578848596973,12.0,True,,compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),1.0,compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),,,
All_manure_MgO_SPXY_strat_Manure_type,POP-simpls-covariance-numpy,1,compact,1.805172142483089,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_MgO_SPXY_strat_Manure_type,POP-nipals-adjoint-numpy,1,compact,1.805172142483089,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_MgO_SPXY_strat_Manure_type,nirs4all-AOM-PLS-default,1,production_default,0.7168578848596966,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
