task,seed,cv,model,n_train,n_test,n_features,folded_operator,materialized_operator,operator_agreement,folded_hyperparameter,materialized_hyperparameter,hyperparameter_agreement,folded_test_rmse,materialized_test_rmse,max_abs_cv_score_diff,max_rel_cv_score_diff,max_abs_prediction_diff,max_rel_prediction_diff,max_abs_coef_diff,max_rel_coef_diff,folded_winner_margin,materialized_winner_margin,folded_time_s,materialized_time_s,materialized_over_folded_time,execution_order,parity_ok
Rd25_CBtestSite,1,3,Ridge,324,146,2151,detrend_d1,detrend_d1,True,0.0002959976141417101,0.0002959976141417101,True,0.22531530408216324,0.2253153040823104,1.1632253493765177e-10,1.1632253493765177e-10,5.9117155615240335e-12,3.7073655119912145e-12,1.509345981531851e-10,1.5967656134848656e-11,0.00044044853078950563,0.00044044853096048,18.99245284799872,1.199762037000255,0.06317046284659734,materialized>folded,True
Rd25_CBtestSite,2,3,PLS,324,146,2151,detrend_d1,detrend_d1,True,12.0,12.0,True,0.22786416409460586,0.2278641640946062,1.0602629885170245e-14,1.0602629885170245e-14,7.105427357601002e-15,4.514846135665784e-15,1.1736722704824842e-12,3.1955109993583985e-13,0.0007572949617879465,0.0007572949617880298,4.439177475000179,1.976063353000427,0.44514177775700386,materialized>folded,True
Rd25_CBtestSite,2,3,Ridge,324,146,2151,detrend_d1,detrend_d1,True,0.0005202189517857249,0.0005202189517857249,True,0.22562510812194575,0.2256251081219633,5.046085771454045e-11,5.046085771454045e-11,3.922195901395753e-12,2.4875263287336294e-12,7.570033488946137e-11,1.0459935169611163e-11,0.0005418436309835573,0.0005418436310692387,18.139903020999554,1.1761319739998726,0.06483672887547029,folded>materialized,True
Rd25_GTtestSite,0,3,PLS,297,173,2151,detrend_d1,detrend_d1,True,12.0,12.0,True,0.2085747113420377,0.20857471134203773,5.9119376061289586e-15,5.9119376061289586e-15,1.687538997430238e-14,1.1444724820105972e-14,1.2632117574185031e-12,2.163541290726236e-13,0.0006386133532560734,0.0006386133532557958,3.330566501001158,2.202694405001239,0.6613572809127564,materialized>folded,True
Rd25_GTtestSite,0,3,Ridge,297,173,2151,detrend_d1,detrend_d1,True,0.0005586152531158289,0.0005586152531158289,True,0.1952313169027458,0.19523131690234763,5.4228566082059615e-11,5.4228566082059615e-11,7.968292692339674e-12,4.994613293741824e-12,4.778089035539779e-11,4.053154067914959e-12,0.0002513555983113813,0.0002513555983628124,9.682751137001105,0.7162394280003355,0.07397065336765081,folded>materialized,True
Rd25_GTtestSite,1,3,PLS,297,173,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,14.0,14.0,True,0.1962488561577786,0.19624885615777776,9.103828801926284e-15,9.103828801926284e-15,8.43769498715119e-15,5.50586084259894e-15,1.5487611193520934e-13,8.242639731282579e-14,0.0009242369172085263,0.0009242369172086096,4.995615170999372,3.1847038910000265,0.6374998437605688,folded>materialized,True
Rd25_GTtestSite,1,3,Ridge,297,173,2151,detrend_d1,detrend_d1,True,0.0005586152531158289,0.0005586152531158289,True,0.1952313169027458,0.19523131690234763,1.0150835727529284e-10,1.0150835727529284e-10,7.968292692339674e-12,4.994613293741824e-12,4.778089035539779e-11,4.053154067914959e-12,0.00014207248324743516,0.0001420724832635889,18.51682703699953,1.158004750001055,0.06253796871824636,materialized>folded,True
Rd25_GTtestSite,2,3,PLS,297,173,2151,sg_smooth_w11_p2,sg_smooth_w11_p2,True,16.0,16.0,True,0.18031101023098967,0.18031101023098803,1.1074474670635936e-14,1.1074474670635936e-14,2.5757174171303632e-14,1.5204921240625082e-14,4.0611958240788226e-13,1.5721551058662804e-13,0.00011135022583469434,0.00011135022583480536,6.837711696000042,4.451009595999494,0.6509501707425406,materialized>folded,True
Rd25_GTtestSite,2,3,Ridge,297,173,2151,detrend_d1,detrend_d1,True,0.00018084931647328274,0.00018084931647328274,True,0.19645660061365322,0.1964566006127583,6.702013943815643e-11,6.702013943815643e-11,1.971089957919503e-11,1.1551776582095116e-11,2.8911717464552567e-10,1.6484439063476894e-11,3.576215425152296e-05,3.5762154410839964e-05,27.7417405160013,1.5754766930003825,0.05679083805472318,folded>materialized,True
Rd25_XSBNtestSite,0,3,PLS,319,151,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,13.0,13.0,True,0.280474839432014,0.2804748394320128,1.2961853812498703e-14,1.2961853812498703e-14,1.2212453270876722e-14,7.381863733973705e-15,1.0097478408965799e-13,5.605252625325132e-14,0.00021340458328539258,0.0002134045832853093,3.199713771000461,2.445768503999716,0.7643710278607179,materialized>folded,True
Rd25_XSBNtestSite,0,3,Ridge,319,151,2151,identity,identity,True,0.001750689629186307,0.001750689629186307,True,0.265020270092259,0.2650202700919604,4.2469278094259266e-11,4.2469278094259266e-11,2.347633198951371e-11,1.4348263905706456e-11,3.003974846649271e-11,4.710829282263408e-12,0.000615611437155883,0.0006156114371785593,15.442161920000217,1.546908637999877,0.10017435680404103,folded>materialized,True
Rd25_XSBNtestSite,1,3,PLS,319,151,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,14.0,14.0,True,0.2771013589398884,0.27710135893988735,6.9111383282915995e-15,6.9111383282915995e-15,1.3100631690576847e-14,8.317253876389052e-15,1.3244960683778118e-13,7.262785058868332e-14,6.42030100411195e-05,6.420301004095297e-05,6.165451617000144,3.542700813999545,0.5746052412821103,folded>materialized,True
Rd25_XSBNtestSite,1,3,Ridge,319,151,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0005667783345141833,0.0005667783345141833,True,0.2646318558606465,0.26463185586036714,5.4338228361316965e-11,5.4338228361316965e-11,2.0122570276726037e-11,1.2471359285555163e-11,4.0922598643078345e-11,1.523195351395978e-11,0.000292780539512566,0.00029278054000442255,18.83468499799892,1.2004750010000862,0.06373746102616688,materialized>folded,True
Rd25_XSBNtestSite,2,3,PLS,319,151,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,12.0,12.0,True,0.3138163192430618,0.31381631924306147,1.687538997430238e-14,1.687538997430238e-14,1.2212453270876722e-14,7.426079215797511e-15,7.033262861000367e-14,4.255699556336953e-14,3.959217563259676e-05,3.959217563254125e-05,10.171069508000073,7.026782196000568,0.6908597164215267,materialized>folded,True
Rd25_XSBNtestSite,2,3,Ridge,319,151,2151,identity,identity,True,0.00099611894484618,0.00099611894484618,True,0.2629508341907787,0.2629508341901721,7.117934019973404e-11,7.117934019973404e-11,2.205524651799351e-11,1.3381738084288488e-11,6.763356541483745e-11,8.302274678392646e-12,0.0004285063506176967,0.0004285063505574116,22.319924371000525,1.0766408269992098,0.04823675963696591,folded>materialized,True
Rd25_spxy70,0,3,PLS,329,141,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,16.0,16.0,True,0.1815512006746883,0.18155120067468844,8.409939411535561e-15,8.409939411535561e-15,5.773159728050814e-15,3.557453201553022e-15,1.596500709410975e-13,6.16671442769203e-14,0.0003070912549139604,0.0003070912549140159,2.8193832199995086,1.8619195199989917,0.6603995890985391,folded>materialized,True
Rd25_spxy70,0,3,Ridge,329,141,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0004693268443842132,0.0004693268443842132,True,0.177163167358505,0.1771631673585469,7.882433594730287e-11,7.882433594730287e-11,1.5943024678222173e-11,9.904045540169728e-12,8.455980360366766e-11,2.716331108765999e-11,0.0003455349858851875,0.00034553498506967317,10.376008113998978,0.7486842750004143,0.0721553285979329,materialized>folded,True
Rd25_spxy70,1,3,PLS,329,141,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,16.0,16.0,True,0.1815512006746883,0.18155120067468844,2.4980018054066022e-15,2.4980018054066022e-15,5.773159728050814e-15,3.557453201553022e-15,1.596500709410975e-13,6.16671442769203e-14,0.0002569563571285516,0.00025695635712849607,5.537732037000751,4.091102976000911,0.738768677983318,materialized>folded,True
Rd25_spxy70,1,3,Ridge,329,141,2151,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0004693268443842132,0.0004693268443842132,True,0.177163167358505,0.1771631673585469,1.6237272637553701e-10,1.6237272637553701e-10,1.5943024678222173e-11,9.904045540169728e-12,8.455980360366766e-11,2.716331108765999e-11,0.00021687793785174492,0.00021687793813851552,19.747375379000005,1.1610433730002114,0.05879481960093301,folded>materialized,True
Rd25_spxy70,2,3,PLS,329,141,2151,detrend_d1,detrend_d1,True,13.0,13.0,True,0.17932264908433063,0.17932264908433054,4.163336342344337e-15,4.163336342344337e-15,8.215650382226158e-15,5.125075665467305e-15,1.1788348075469912e-12,3.347411829326112e-13,0.0007452909587239431,0.0007452909587240264,4.3852274359996954,3.0634553310010233,0.6985852788049637,folded>materialized,True
Rd25_spxy70,2,3,Ridge,329,141,2151,detrend_d1,detrend_d1,True,0.0008248469155348258,0.0008248469155348258,True,0.17318059641654865,0.17318059641649863,1.3916875984953947e-10,1.3916875984953947e-10,4.241496043277948e-12,2.662542610683894e-12,4.150990662310505e-11,6.4263709965482225e-12,0.000509193059381019,0.0005091930594298688,16.008784960999037,1.097365584999352,0.0685477122512907,materialized>folded,True
Rice_Amylose_313_YbasedSplit,0,3,PLS,203,110,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,18.0,18.0,True,2.057289049401186,2.0572890494011675,2.646771690706373e-13,4.98685007865143e-14,6.910028105266974e-13,2.254710434997561e-14,7.626965725648915e-11,9.214948957654339e-14,0.0030335702388275543,0.003033570238851091,1.2643006760008575,0.7569413470009749,0.5987035848112301,folded>materialized,True
Rice_Amylose_313_YbasedSplit,0,3,Ridge,203,110,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,5.249225852326985e-06,5.249225852326985e-06,True,1.936250591246078,1.9362505910432857,8.993179534400042e-10,1.6878647520632237e-10,9.778887033462524e-09,3.084028750004158e-10,3.960582546369551e-07,4.07412477655497e-10,0.005432686248942886,0.00543268596590929,2.9075467200000276,0.2218497859994386,0.07630136584681828,materialized>folded,True
Rice_Amylose_313_YbasedSplit,1,3,PLS,203,110,1154,sg_d1_w21_p3,sg_d1_w21_p3,True,17.0,17.0,True,2.269903757926176,2.269903757926107,2.291500322826323e-13,4.330185496474828e-14,6.625811010962934e-13,2.0258881355957665e-14,1.3392309483606368e-10,1.3567999497101242e-13,0.030955851173685822,0.03095585117370092,5.559820770000442,2.8069097959996725,0.5048561657140342,materialized>folded,True
Rice_Amylose_313_YbasedSplit,1,3,Ridge,203,110,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,9.225570207727132e-06,9.225570207727132e-06,True,1.968351043558364,1.9683510436511908,3.7883340908706487e-10,7.150680228174755e-11,8.265487849712372e-09,2.656681184887774e-10,1.8025379588948454e-07,2.1050718604659151e-10,0.005241327299850607,0.0052413273308977715,9.022709146000125,0.5035664400002133,0.05581100220031479,folded>materialized,True
Rice_Amylose_313_YbasedSplit,2,3,PLS,203,110,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,19.0,19.0,True,1.992077735425672,1.9920777354256527,2.793321129956894e-13,5.184749367540156e-14,7.247535904753022e-13,2.352250275460551e-14,1.0226131053059362e-10,1.1214569244769045e-13,0.0483730914405851,0.048373091440554905,1.6264850619991194,0.7979099809999752,0.4905731996205737,folded>materialized,True
Rice_Amylose_313_YbasedSplit,2,3,Ridge,203,110,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,5.249225852326985e-06,5.249225852326985e-06,True,1.936250591246078,1.9362505910432857,2.528482756503081e-09,4.805838242822242e-10,9.778887033462524e-09,3.084028750004158e-10,3.960582546369551e-07,4.07412477655497e-10,0.020024085201471475,0.020024084896199668,4.5690361199995095,0.2535227219996159,0.05548713455993495,materialized>folded,True
TIC_spxy70,0,3,PLS,43,19,254,sg_smooth_w21_p3,sg_smooth_w21_p3,True,6.0,6.0,True,3.7880558431472924,3.7880558431472875,2.737721160883666e-11,5.330668511896509e-13,7.105427357601002e-14,7.652317285260474e-16,5.417888360170764e-14,5.5393166071525696e-15,0.44945440846272167,0.44945440846271456,0.2623891019993607,0.17266254400055914,0.6580400736345361,materialized>folded,True
TIC_spxy70,0,3,Ridge,43,19,254,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.026299732276461166,0.026299732276461166,True,3.6501909677101936,3.6501909677110302,6.702656207835389e-10,1.4032955564031008e-11,3.637978807091713e-12,3.9440626863723895e-14,5.725198093387007e-12,6.127624299000899e-13,0.023299399861951287,0.02329939986138907,0.1749189629990724,0.025399391999599175,0.14520662347931865,folded>materialized,True
TIC_spxy70,1,3,PLS,43,19,254,sg_smooth_w21_p3,sg_smooth_w21_p3,True,5.0,5.0,True,4.768429523581213,4.76842952358121,2.7966962079517543e-11,5.009530974568968e-13,4.263256414560601e-14,4.75346426488099e-16,2.6645352591003757e-14,3.5104288141022853e-15,0.5645033702094437,0.5645033702094517,0.5205960310013324,0.3105547840004874,0.5965369797444586,folded>materialized,True
TIC_spxy70,1,3,Ridge,43,19,254,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0812357596312192,0.0812357596312192,True,3.996109023248992,3.996109023249298,4.842668488436175e-10,9.196565347773332e-12,1.4352963262354024e-12,1.5843071185671898e-14,1.2798651027878805e-12,2.0216248107546091e-13,0.046189950130704815,0.04618995013049343,0.25493615300001693,0.0420474809998268,0.16493337843622363,materialized>folded,True
TIC_spxy70,2,3,PLS,43,19,254,sg_smooth_w21_p3,sg_smooth_w21_p3,True,8.0,8.0,True,3.4282486520966993,3.428248652096693,1.9312551557959523e-11,3.928249389973804e-13,8.526512829121202e-14,9.108184517379838e-16,1.3322676295501878e-13,1.1154120072363446e-14,0.10545751765902445,0.105457517659028,0.7518408689993521,0.2692278280010214,0.35809150460169176,materialized>folded,True
TIC_spxy70,2,3,Ridge,43,19,254,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.026299732276461166,0.026299732276461166,True,3.6501909677101936,3.6501909677110302,8.143459240272932e-10,1.917221079442051e-11,3.637978807091713e-12,3.9440626863723895e-14,5.725198093387007e-12,6.127624299000899e-13,0.004295637339796876,0.004295637339977176,0.34535571099877416,0.07009931400170899,0.20297713855369778,folded>materialized,True
WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,0,3,PLS,77,35,276,detrend_d2,detrend_d2,True,8.0,8.0,True,1.5594523164359226,1.5594523164359209,2.0872192862952943e-13,7.456116985476257e-14,3.197442310920451e-14,4.204776412646687e-15,2.5082158572331537e-12,5.332712974060123e-14,0.022913228664514174,0.022913228664515062,0.28921444099978544,0.15661028800059285,0.5415023103936537,folded>materialized,True
WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,0,3,Ridge,77,35,276,detrend_d2,detrend_d2,True,0.00031960146750075044,0.00031960146750075044,True,1.4317032781289132,1.4317032781290353,3.4763525391667827e-10,1.4529275697961512e-10,2.525979425627156e-12,3.573703150598945e-13,1.5443646361745778e-11,2.889087836676754e-13,0.003125936218054237,0.003125936218033809,0.24047108000013395,0.028057560999513953,0.11667748570638234,materialized>folded,True
WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,1,3,PLS,77,35,276,sg_d1_w21_p3,sg_d1_w21_p3,True,9.0,9.0,True,1.5609641296806551,1.5609641296806547,1.7541523789077473e-13,6.112089549364477e-14,2.7533531010703882e-14,3.7990661089099965e-15,1.802114013571554e-12,1.544346680044027e-14,0.01578034692150676,0.01578034692150565,0.5532513850012037,0.35130741800094256,0.6349869652837439,materialized>folded,True
WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,1,3,Ridge,77,35,276,sg_d1_w21_p3,sg_d1_w21_p3,True,6.170538274514538e-06,6.170538274514538e-06,True,1.4072682020960485,1.4072682020959602,6.624381043707217e-10,2.706115785814011e-10,9.445777493510832e-13,1.3650496454501578e-13,1.1453948900452815e-11,1.4602172913137536e-13,0.004953872292052575,0.004953872292038586,0.5168398990008427,0.06133066900110862,0.11866473373993253,folded>materialized,True
WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,2,3,PLS,77,35,276,sg_d1_w21_p3,sg_d1_w21_p3,True,9.0,9.0,True,1.5609641296806551,1.5609641296806547,2.278177646530821e-13,7.998821000837428e-14,2.7533531010703882e-14,3.7990661089099965e-15,1.802114013571554e-12,1.544346680044027e-14,0.009011000353086107,0.009011000353086551,1.3329996569991636,0.6481177030000254,0.48620995481653906,folded>materialized,True
WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,2,3,Ridge,77,35,276,sg_d1_w21_p3,sg_d1_w21_p3,True,1.9976855680072037e-06,1.9976855680072037e-06,True,1.532476720502935,1.5324767205026875,4.1915582116303085e-10,1.8285991615116238e-10,2.674305221717077e-12,3.7896626172199156e-13,5.611688891349331e-11,4.366644614035003e-13,0.00321515484840873,0.003215154848553281,0.9985240160003741,0.12917313199977798,0.12936407129914199,materialized>folded,True
brix_groupSampleID_stratDateVar_balRows,0,3,PLS,1434,699,2101,fd_d1,fd_d1,True,25.0,25.0,True,3.8748307157728576,3.874830715772864,1.8207657603852567e-13,2.0115525851555018e-14,1.4281908988778014e-12,4.702199770379575e-14,9.209716322899908e-13,2.6835248763107853e-13,0.004847153167813367,0.00484715316780715,3.9942610769994644,4.12722199900054,1.033287989802849,folded>materialized,True
brix_groupSampleID_stratDateVar_balRows,0,3,Ridge,1434,699,2101,fd_d1,fd_d1,True,13.5395429887602,13.5395429887602,True,3.7467931450973815,3.7467931450973686,1.0041180331654687e-08,1.3029963105376375e-09,7.535305712735862e-12,2.6696270460935466e-13,6.018519016492974e-13,2.0012701027372915e-13,0.019163759960657778,0.019163759960683535,75.89579416800007,7.736785777999103,0.10193958522751927,materialized>folded,True
brix_groupSampleID_stratDateVar_balRows,1,3,PLS,1434,699,2101,fd_d1,fd_d1,True,25.0,25.0,True,3.8748307157728576,3.874830715772864,7.549516567451064e-14,9.360524068615971e-15,1.4281908988778014e-12,4.702199770379575e-14,9.209716322899908e-13,2.6835248763107853e-13,0.05139575659172113,0.05139575659172291,5.070261541999571,7.951636847999907,1.5682892849081709,materialized>folded,True
brix_groupSampleID_stratDateVar_balRows,1,3,Ridge,1434,699,2101,detrend_d2,detrend_d2,True,7.703818570017948,7.703818570017948,True,3.4819277999920013,3.4819278000650344,1.544117811391743e-08,2.1651880117445835e-09,2.7557689463719726e-09,9.53017394177873e-11,1.2913281555171352e-10,4.011468199134494e-11,0.0062423065069037165,0.006242306411317067,92.6775583890012,10.30268606699974,0.1111669992832099,folded>materialized,True
brix_groupSampleID_stratDateVar_balRows,2,3,PLS,1434,699,2101,fd_d1,fd_d1,True,25.0,25.0,True,3.8748307157728576,3.874830715772864,1.5365486660812167e-13,1.8564134479750627e-14,1.4281908988778014e-12,4.702199770379575e-14,9.209716322899908e-13,2.6835248763107853e-13,0.0834367697140026,0.08343676971399372,13.593177044000186,8.393986985998708,0.6175147251321708,folded>materialized,True
brix_groupSampleID_stratDateVar_balRows,2,3,Ridge,1434,699,2101,fd_d1,fd_d1,True,4.383369557526549,4.383369557526549,True,3.6506627755572456,3.6506627755570182,1.0391306481949414e-08,1.439916828218361e-09,1.9259260852777516e-11,6.67415902537737e-13,3.246347635155189e-12,9.854428915330798e-13,0.007100570198303124,0.007100570198279144,71.63634237299993,11.071862167998916,0.15455649745975797,materialized>folded,True
grapevine_chloride_556_KS,0,3,PLS,388,167,1023,sg_smooth_w21_p3,sg_smooth_w21_p3,True,18.0,18.0,True,978.0940363388559,978.0940363388556,5.9117155615240335e-12,3.8024162678718756e-15,2.0691004465334117e-11,4.256953615060001e-15,7.950973213155521e-12,3.514592871527029e-14,4.532166851696729,4.532166851697184,1.2073716550003155,0.8233685939994757,0.681951237292597,materialized>folded,True
grapevine_chloride_556_KS,0,3,Ridge,388,167,1023,sg_smooth_w21_p3,sg_smooth_w21_p3,True,6.569700230202675,6.569700230202675,True,964.3649874074544,964.364987406154,2.382334969297517e-07,1.3052861225795226e-10,4.516914486885071e-08,9.616683208651984e-12,2.121556264000901e-09,9.51445947230477e-12,1.6738352374984515,1.6738352364450293,5.129275994000636,0.43510050999975647,0.08482688599885516,folded>materialized,True
grapevine_chloride_556_KS,1,3,PLS,388,167,1023,sg_smooth_w21_p3,sg_smooth_w21_p3,True,18.0,18.0,True,978.0940363388559,978.0940363388556,6.366462912410498e-12,4.068000694042253e-15,2.0691004465334117e-11,4.256953615060001e-15,7.950973213155521e-12,3.514592871527029e-14,2.733153400532956,2.733153400533638,2.1914977520009415,1.2925550349991681,0.5898044083408271,folded>materialized,True
grapevine_chloride_556_KS,1,3,Ridge,388,167,1023,sg_smooth_w21_p3,sg_smooth_w21_p3,True,3.7380714160663895,3.7380714160663895,True,953.9795463178996,953.9795463171023,2.512563241907628e-07,1.33724424645167e-10,8.009374141693115e-08,1.6784647659792932e-11,4.254104624124011e-09,1.5526455375646487e-11,1.234988400083239,1.2349883988636066,11.086775073999888,0.5105263470013597,0.04604822805493897,materialized>folded,True
grapevine_chloride_556_KS,2,3,PLS,388,167,1023,sg_smooth_w21_p3,sg_smooth_w21_p3,True,18.0,18.0,True,978.0940363388559,978.0940363388556,1.0686562745831907e-11,7.094847307699993e-15,2.0691004465334117e-11,4.256953615060001e-15,7.950973213155521e-12,3.514592871527029e-14,0.32212750524081457,0.3221275052405872,2.225464479000948,1.8863843819999602,0.8476362574193019,materialized>folded,True
grapevine_chloride_556_KS,2,3,Ridge,388,167,1023,sg_smooth_w21_p3,sg_smooth_w21_p3,True,3.7380714160663895,3.7380714160663895,True,953.9795463178996,953.9795463171023,4.6204809223127086e-07,2.610654356219407e-10,8.009374141693115e-08,1.6784647659792932e-11,4.254104624124011e-09,1.5526455375646487e-11,2.8632233683586037,2.8632233694456772,9.620021115000782,0.6408988769999269,0.06662135865799239,folded>materialized,True
ph_groupSampleID_stratDateVar_balRows,0,3,PLS,912,489,2101,identity,identity,True,23.0,23.0,True,0.37070813411504455,0.3707081341150381,4.218847493575595e-15,4.218847493575595e-15,3.1086244689504383e-13,4.254663190090383e-14,3.035522137470603e-14,3.035522137470603e-14,0.001384019220839472,0.0013840192208390834,4.482133041999987,6.739150843999596,1.5035588593310694,materialized>folded,True
ph_groupSampleID_stratDateVar_balRows,0,3,Ridge,912,489,2101,detrend_d2,detrend_d2,True,70.5464290490247,70.5464290490247,True,0.3122065868449806,0.3122065868447604,3.366812939553654e-10,3.366812939553654e-10,1.2732925824820995e-11,2.959532730609304e-12,3.398340636673325e-13,3.398340636673325e-13,0.00044468884087556226,0.00044468884306225753,42.95764726000016,5.609593393000978,0.13058427895385064,folded>materialized,True
ph_groupSampleID_stratDateVar_balRows,1,3,PLS,912,489,2101,detrend_d1,detrend_d1,True,17.0,17.0,True,0.3507700854661721,0.3507700854661713,3.3861802251067274e-15,3.3861802251067274e-15,1.1235457009206584e-13,2.5306975004766134e-14,2.65672900345848e-14,2.65672900345848e-14,0.00036039651160152397,0.00036039651160296726,3.8751885420006147,5.323811038999338,1.3738198751617008,folded>materialized,True
ph_groupSampleID_stratDateVar_balRows,1,3,Ridge,912,489,2101,detrend_d2,detrend_d2,True,70.5464290490247,70.5464290490247,True,0.3122065868449806,0.3122065868447604,4.4790093856050817e-10,4.4790093856050817e-10,1.2732925824820995e-11,2.959532730609304e-12,3.398340636673325e-13,3.398340636673325e-13,0.0003591546220845787,0.0003591546227122988,52.42823706699892,5.733046093999292,0.10935035039749547,materialized>folded,True
ph_groupSampleID_stratDateVar_balRows,2,3,PLS,912,489,2101,detrend_d2,detrend_d2,True,20.0,20.0,True,0.3396617630841978,0.339661763084197,7.438494264988549e-15,7.438494264988549e-15,1.4477308241112041e-13,3.232191785442221e-14,3.8094527532450684e-14,3.8094527532450684e-14,9.094856707458909e-05,9.094856707209109e-05,6.9235665280011744,11.720343335000507,1.6928187643752095,materialized>folded,True
ph_groupSampleID_stratDateVar_balRows,2,3,Ridge,912,489,2101,detrend_d2,detrend_d2,True,40.13997301145948,40.13997301145948,True,0.3100461973755171,0.31004619737498634,1.0772475134146475e-09,1.0772475134146475e-09,2.6830093702301383e-11,6.243314701593505e-12,8.057582379095152e-13,8.057582379095152e-13,0.0003169320457869218,0.000316932045556495,46.76732190999974,3.340937736998967,0.0714374396598624,folded>materialized,True
ta_groupSampleID_stratDateVar_balRows,0,3,PLS,912,489,2101,fd_d1,fd_d1,True,20.0,20.0,True,1.9296309740861828,1.9296309740861892,1.4210854715202004e-14,5.606509111002259e-15,2.6911806116913795e-13,2.1553902863294477e-14,1.610569316801147e-13,1.436492323654599e-13,0.005324568889589987,0.005324568889591763,3.75767420900047,2.9991783860004944,0.7981475293458894,folded>materialized,True
ta_groupSampleID_stratDateVar_balRows,0,3,Ridge,912,489,2101,detrend_d1,detrend_d1,True,70.5464290490247,70.5464290490247,True,1.9222082695733131,1.922208269569551,5.999973407000425e-09,1.6146025110325249e-09,2.9103830456733704e-10,1.7316231069314582e-11,4.933373154436538e-12,4.933373154436538e-12,0.0005084833593418381,0.0005084833526076693,41.31975232700097,3.4729649370001425,0.0840509621044046,materialized>folded,True
ta_groupSampleID_stratDateVar_balRows,1,3,PLS,912,489,2101,fd_d1,fd_d1,True,23.0,23.0,True,1.9195962950411236,1.9195962950411303,2.4424906541753444e-14,9.589185138201372e-15,4.1389114358025836e-13,3.291687036618611e-14,2.510582887416124e-13,1.9339240770344683e-13,0.004069836625814061,0.004069836625816503,6.507973186000527,5.129789317999894,0.788231477203182,materialized>folded,True
ta_groupSampleID_stratDateVar_balRows,1,3,Ridge,912,489,2101,detrend_d2,detrend_d2,True,70.5464290490247,70.5464290490247,True,1.9193946926620973,1.9193946926613492,2.7515252298826454e-09,7.16167931444131e-10,1.3096723705530167e-10,7.94479943032249e-12,2.93316759769624e-12,2.93316759769624e-12,0.0020854795459108733,0.002085479545769875,52.6581284240001,4.840336687000672,0.09192002890848248,folded>materialized,True
ta_groupSampleID_stratDateVar_balRows,2,3,PLS,912,489,2101,fd_d1,fd_d1,True,24.0,24.0,True,1.914168988166512,1.9141689881665174,6.616929226765933e-14,2.5869151431625723e-14,4.3787196091216174e-13,3.468804344534492e-14,2.6873463307083845e-13,2.048341850373651e-13,0.00815376308427962,0.008153763084281174,5.471500042000116,5.378934984000807,0.9830823252693476,folded>materialized,True
ta_groupSampleID_stratDateVar_balRows,2,3,Ridge,912,489,2101,detrend_d1,detrend_d1,True,70.5464290490247,70.5464290490247,True,1.9222082695733131,1.922208269569551,4.660573704740045e-09,1.22312902747998e-09,2.9103830456733704e-10,1.7316231069314582e-11,4.933373154436538e-12,4.933373154436538e-12,0.001097378057171472,0.0010973780562693047,45.072812428999896,4.922498572999757,0.10921214603046639,materialized>folded,True
ALPINE_P_291_KS,0,5,PLS,247,44,2151,detrend_d1,detrend_d1,True,21.0,21.0,True,0.06451333701154281,0.06451333701154266,1.3183898417423734e-15,1.3183898417423734e-15,8.881784197001252e-15,8.881784197001252e-15,6.469477731307904e-13,6.469477731307904e-13,0.0002822682662900894,0.0002822682662907833,7.817823359999238,5.136932600000364,0.6570796452480687,materialized>folded,True
ALPINE_P_291_KS,0,5,Ridge,247,44,2151,detrend_d1,detrend_d1,True,0.008191078762380611,0.008191078762380611,True,0.060200038857082125,0.06020003885711891,2.565235523999121e-11,2.565235523999121e-11,1.1013412404281553e-12,1.1013412404281553e-12,3.166245043928484e-12,3.166245043928484e-12,0.0001618924231251151,0.00016189242315499397,22.276806744001078,1.5650299380013166,0.07025378259937383,folded>materialized,True
ALPINE_P_291_KS,1,5,PLS,247,44,2151,identity,identity,True,22.0,22.0,True,0.06302425373923279,0.06302425373923276,2.581268532253489e-15,2.581268532253489e-15,3.3306690738754696e-15,3.3306690738754696e-15,1.5690226895515025e-13,1.5690226895515025e-13,5.5225497088723374e-05,5.522549708891766e-05,8.721642381999118,5.193592010999055,0.5954832568827035,folded>materialized,True
